Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
152516,27in FHD Monitor,1,149.99,02/23/19 12:28,"146 Lakeview St, New York City, NY 10001"
152517,Macbook Pro Laptop,1,1700,02/14/19 16:53,"6 6th St, New York City, NY 10001"
152518,iPhone,1,700,02/19/19 15:32,"441 Walnut St, Seattle, WA 98101"
152519,AAA Batteries (4-pack),2,2.99,02/07/19 16:04,"679 1st St, San Francisco, CA 94016"
152520,Lightning Charging Cable,1,14.95,02/10/19 18:25,"579 Sunset St, Atlanta, GA 30301"
152521,Apple Airpods Headphones,1,150,02/21/19 12:21,"608 Forest St, San Francisco, CA 94016"
152522,Bose SoundSport Headphones,1,99.99,02/17/19 09:08,"598 Hill St, Austin, TX 73301"
152523,Lightning Charging Cable,1,14.95,02/09/19 18:59,"662 Highland St, San Francisco, CA 94016"
152524,Wired Headphones,1,11.99,02/22/19 09:57,"576 12th St, New York City, NY 10001"
152525,Lightning Charging Cable,1,14.95,02/23/19 23:08,"679 Willow St, San Francisco, CA 94016"
152526,USB-C Charging Cable,1,11.95,02/17/19 13:44,"402 Chestnut St, Boston, MA 02215"
152527,ThinkPad Laptop,1,999.99,02/06/19 19:17,"716 Hill St, San Francisco, CA 94016"
152528,Lightning Charging Cable,1,14.95,02/14/19 05:28,"722 Cherry St, Austin, TX 73301"
152529,Wired Headphones,1,11.99,02/27/19 23:32,"960 Spruce St, San Francisco, CA 94016"
152530,27in FHD Monitor,1,149.99,02/04/19 13:55,"952 North St, San Francisco, CA 94016"
152531,20in Monitor,1,109.99,02/01/19 20:37,"665 13th St, Los Angeles, CA 90001"
152532,USB-C Charging Cable,1,11.95,02/17/19 13:03,"783 Walnut St, San Francisco, CA 94016"
152533,AA Batteries (4-pack),4,3.84,02/05/19 09:23,"631 12th St, New York City, NY 10001"
152534,AA Batteries (4-pack),1,3.84,02/28/19 09:11,"758 Chestnut St, Dallas, TX 75001"
152535,Wired Headphones,1,11.99,02/13/19 01:48,"461 Hill St, New York City, NY 10001"
152536,Google Phone,1,600,02/02/19 11:50,"972 Spruce St, Boston, MA 02215"
152537,AA Batteries (4-pack),1,3.84,02/21/19 21:13,"80 Wilson St, Dallas, TX 75001"
152538,Lightning Charging Cable,1,14.95,02/08/19 20:45,"672 Elm St, San Francisco, CA 94016"
152539,Wired Headphones,1,11.99,02/22/19 16:43,"450 Main St, New York City, NY 10001"
152540,AA Batteries (4-pack),1,3.84,02/10/19 17:18,"763 2nd St, Los Angeles, CA 90001"
152541,34in Ultrawide Monitor,1,379.99,02/06/19 13:31,"40 North St, San Francisco, CA 94016"
152542,Wired Headphones,1,11.99,02/23/19 11:10,"228 10th St, Los Angeles, CA 90001"
152543,Wired Headphones,1,11.99,02/14/19 17:52,"831 Lakeview St, New York City, NY 10001"
152544,Wired Headphones,1,11.99,02/04/19 19:35,"727 North St, Atlanta, GA 30301"
152545,AA Batteries (4-pack),2,3.84,02/19/19 17:00,"685 Hill St, Austin, TX 73301"
152546,Lightning Charging Cable,1,14.95,02/13/19 21:09,"584 Maple St, Atlanta, GA 30301"
152547,Wired Headphones,1,11.99,02/16/19 18:57,"76 4th St, Boston, MA 02215"
152548,Apple Airpods Headphones,1,150,02/22/19 16:36,"432 Meadow St, Los Angeles, CA 90001"
152549,Apple Airpods Headphones,1,150,02/13/19 13:08,"636 Hickory St, San Francisco, CA 94016"
152550,AA Batteries (4-pack),1,3.84,02/02/19 23:30,"285 River St, Seattle, WA 98101"
152551,AA Batteries (4-pack),1,3.84,02/14/19 21:56,"256 Wilson St, New York City, NY 10001"
152552,USB-C Charging Cable,1,11.95,02/07/19 14:48,"999 13th St, San Francisco, CA 94016"
152553,Wired Headphones,1,11.99,02/19/19 13:41,"180 Elm St, San Francisco, CA 94016"
152554,Flatscreen TV,1,300,02/25/19 18:06,"885 Cedar St, San Francisco, CA 94016"
152555,Lightning Charging Cable,2,14.95,02/08/19 14:21,"50 Center St, San Francisco, CA 94016"
152556,USB-C Charging Cable,1,11.95,02/18/19 01:00,"90 Lincoln St, New York City, NY 10001"
152557,LG Dryer,1,600.0,02/13/19 15:40,"303 Lake St, Los Angeles, CA 90001"
152558,20in Monitor,1,109.99,02/02/19 12:19,"594 Johnson St, Los Angeles, CA 90001"
152559,AAA Batteries (4-pack),1,2.99,02/08/19 11:54,"934 9th St, San Francisco, CA 94016"
152560,AA Batteries (4-pack),2,3.84,02/04/19 16:31,"254 Highland St, San Francisco, CA 94016"
152561,27in FHD Monitor,1,149.99,02/18/19 21:21,"681 Hill St, Los Angeles, CA 90001"
152562,27in 4K Gaming Monitor,1,389.99,02/15/19 13:28,"67 12th St, San Francisco, CA 94016"
152563,USB-C Charging Cable,1,11.95,02/11/19 06:39,"43 7th St, Boston, MA 02215"
152564,20in Monitor,1,109.99,02/13/19 22:43,"959 7th St, Austin, TX 73301"
152565,Bose SoundSport Headphones,1,99.99,02/19/19 09:03,"721 Chestnut St, Los Angeles, CA 90001"
152566,Google Phone,1,600,02/08/19 22:17,"816 13th St, Dallas, TX 75001"
152567,Apple Airpods Headphones,1,150,02/18/19 19:23,"282 Lakeview St, Boston, MA 02215"
152568,ThinkPad Laptop,1,999.99,02/15/19 12:18,"413 Ridge St, New York City, NY 10001"
152569,Lightning Charging Cable,1,14.95,02/09/19 12:29,"134 Pine St, Los Angeles, CA 90001"
152570,Wired Headphones,1,11.99,02/06/19 11:32,"963 River St, San Francisco, CA 94016"
152571,Flatscreen TV,1,300,02/11/19 16:32,"314 Cherry St, New York City, NY 10001"
152572,AAA Batteries (4-pack),1,2.99,02/08/19 16:15,"954 Church St, Boston, MA 02215"
152573,Wired Headphones,1,11.99,02/01/19 21:36,"739 Jefferson St, Atlanta, GA 30301"
152574,USB-C Charging Cable,1,11.95,02/28/19 14:04,"12 West St, Portland, OR 97035"
152575,AA Batteries (4-pack),1,3.84,02/16/19 20:15,"132 Highland St, New York City, NY 10001"
152576,Lightning Charging Cable,1,14.95,02/03/19 09:33,"40 1st St, San Francisco, CA 94016"
152577,34in Ultrawide Monitor,1,379.99,02/15/19 10:36,"884 Walnut St, New York City, NY 10001"
152578,34in Ultrawide Monitor,1,379.99,02/22/19 15:06,"397 Lincoln St, Boston, MA 02215"
152579,Lightning Charging Cable,1,14.95,02/09/19 18:07,"51 Lake St, Dallas, TX 75001"
152580,AA Batteries (4-pack),1,3.84,02/16/19 00:32,"959 South St, Boston, MA 02215"
152581,Bose SoundSport Headphones,1,99.99,02/08/19 09:18,"218 4th St, Boston, MA 02215"
152582,Lightning Charging Cable,1,14.95,02/07/19 13:48,"356 Center St, Boston, MA 02215"
152583,ThinkPad Laptop,1,999.99,02/19/19 15:38,"707 West St, Los Angeles, CA 90001"
152584,Apple Airpods Headphones,1,150,02/01/19 21:47,"85 6th St, San Francisco, CA 94016"
152585,AA Batteries (4-pack),1,3.84,02/18/19 01:23,"770 South St, New York City, NY 10001"
152586,Google Phone,1,600,02/18/19 08:32,"531 Church St, Los Angeles, CA 90001"
152587,Google Phone,1,600,02/09/19 19:04,"115 14th St, Portland, OR 97035"
152588,Apple Airpods Headphones,1,150,02/14/19 03:50,"982 South St, Dallas, TX 75001"
152589,iPhone,1,700,02/26/19 14:28,"222 West St, San Francisco, CA 94016"
152590,Apple Airpods Headphones,1,150,02/08/19 23:06,"428 Willow St, San Francisco, CA 94016"
152591,27in FHD Monitor,1,149.99,02/23/19 16:37,"589 South St, Seattle, WA 98101"
152592,AA Batteries (4-pack),1,3.84,02/02/19 19:05,"625 6th St, Boston, MA 02215"
152593,AAA Batteries (4-pack),1,2.99,02/16/19 21:46,"862 Washington St, Boston, MA 02215"
152593,iPhone,1,700,02/16/19 21:46,"862 Washington St, Boston, MA 02215"
152594,Macbook Pro Laptop,1,1700,02/25/19 09:49,"26 Madison St, Portland, OR 97035"
152595,Lightning Charging Cable,1,14.95,02/18/19 23:00,"998 Washington St, San Francisco, CA 94016"
152596,Lightning Charging Cable,1,14.95,02/02/19 16:19,"842 Meadow St, San Francisco, CA 94016"
152597,Wired Headphones,1,11.99,02/01/19 17:08,"478 Church St, San Francisco, CA 94016"
152598,27in 4K Gaming Monitor,1,389.99,02/11/19 09:43,"921 9th St, Boston, MA 02215"
152599,AAA Batteries (4-pack),1,2.99,02/08/19 22:26,"283 West St, Portland, OR 97035"
152600,USB-C Charging Cable,1,11.95,02/26/19 14:14,"275 1st St, San Francisco, CA 94016"
152601,Bose SoundSport Headphones,1,99.99,02/04/19 16:57,"574 Sunset St, New York City, NY 10001"
152602,Lightning Charging Cable,1,14.95,02/12/19 17:23,"243 13th St, San Francisco, CA 94016"
152603,USB-C Charging Cable,1,11.95,02/06/19 11:25,"942 Lake St, Los Angeles, CA 90001"
152604,USB-C Charging Cable,1,11.95,02/09/19 09:50,"857 Chestnut St, Dallas, TX 75001"
152605,AA Batteries (4-pack),1,3.84,02/27/19 19:58,"536 5th St, Portland, OR 97035"
152606,AAA Batteries (4-pack),1,2.99,02/24/19 20:38,"44 Adams St, San Francisco, CA 94016"
152607,Flatscreen TV,1,300,02/14/19 14:16,"475 Highland St, Boston, MA 02215"
152608,34in Ultrawide Monitor,1,379.99,02/15/19 18:05,"264 Chestnut St, Austin, TX 73301"
152609,iPhone,1,700,02/24/19 19:57,"274 Forest St, Seattle, WA 98101"
152610,Google Phone,1,600,02/24/19 12:37,"559 Cherry St, San Francisco, CA 94016"
152611,AAA Batteries (4-pack),5,2.99,02/25/19 05:54,"15 Chestnut St, Boston, MA 02215"
152612,Apple Airpods Headphones,1,150,02/11/19 00:08,"449 West St, Seattle, WA 98101"
152613,Google Phone,1,600,02/13/19 14:50,"283 Hickory St, Portland, OR 97035"
152613,Bose SoundSport Headphones,1,99.99,02/13/19 14:50,"283 Hickory St, Portland, OR 97035"
152614,27in 4K Gaming Monitor,1,389.99,02/08/19 12:01,"642 Pine St, Portland, OR 97035"
152615,20in Monitor,1,109.99,02/02/19 15:26,"184 Center St, Dallas, TX 75001"
152616,Wired Headphones,1,11.99,02/20/19 09:28,"604 Maple St, San Francisco, CA 94016"
152617,Apple Airpods Headphones,1,150,02/23/19 02:49,"636 Pine St, San Francisco, CA 94016"
152618,Apple Airpods Headphones,1,150,02/19/19 15:14,"544 Lincoln St, Los Angeles, CA 90001"
152619,Lightning Charging Cable,1,14.95,02/26/19 12:16,"597 8th St, Portland, OR 97035"
152620,Apple Airpods Headphones,1,150,02/22/19 22:42,"240 Center St, Dallas, TX 75001"
152621,AA Batteries (4-pack),1,3.84,02/12/19 08:51,"342 10th St, Portland, OR 97035"
152622,34in Ultrawide Monitor,1,379.99,02/10/19 21:41,"920 Cherry St, Portland, OR 97035"
152623,USB-C Charging Cable,1,11.95,02/01/19 07:47,"425 Park St, Los Angeles, CA 90001"
152624,AAA Batteries (4-pack),1,2.99,02/03/19 20:23,"281 Willow St, San Francisco, CA 94016"
152625,AAA Batteries (4-pack),1,2.99,02/18/19 19:57,"693 Maple St, Los Angeles, CA 90001"
152626,USB-C Charging Cable,1,11.95,02/12/19 20:08,"411 Cedar St, San Francisco, CA 94016"
152627,Apple Airpods Headphones,1,150,02/26/19 20:29,"914 Johnson St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
152628,AAA Batteries (4-pack),2,2.99,02/02/19 12:22,"847 Church St, Dallas, TX 75001"
152629,Apple Airpods Headphones,1,150,02/02/19 16:42,"582 1st St, New York City, NY 10001"
152630,iPhone,1,700,02/04/19 09:45,"816 Center St, Atlanta, GA 30301"
152630,Apple Airpods Headphones,1,150,02/04/19 09:45,"816 Center St, Atlanta, GA 30301"
152631,Apple Airpods Headphones,1,150,02/20/19 09:21,"289 Hickory St, Boston, MA 02215"
152632,Wired Headphones,1,11.99,02/22/19 22:42,"934 Dogwood St, Los Angeles, CA 90001"
152633,20in Monitor,1,109.99,02/24/19 18:58,"479 11th St, Atlanta, GA 30301"
152634,Google Phone,1,600,02/01/19 08:57,"317 4th St, Boston, MA 02215"
152635,USB-C Charging Cable,1,11.95,02/01/19 16:49,"14 Elm St, New York City, NY 10001"
152636,Google Phone,1,600,02/25/19 12:08,"784 Spruce St, Portland, OR 97035"
152637,Flatscreen TV,1,300,02/03/19 20:00,"317 Elm St, Los Angeles, CA 90001"
152638,Vareebadd Phone,1,400,02/14/19 13:58,"647 Highland St, Boston, MA 02215"
152639,Flatscreen TV,1,300,02/13/19 14:05,"874 2nd St, San Francisco, CA 94016"
152640,AA Batteries (4-pack),1,3.84,02/26/19 16:31,"157 Main St, Los Angeles, CA 90001"
152641,Bose SoundSport Headphones,1,99.99,02/13/19 21:34,"255 Johnson St, Dallas, TX 75001"
152642,Wired Headphones,1,11.99,02/24/19 11:32,"672 North St, Seattle, WA 98101"
152643,Bose SoundSport Headphones,1,99.99,02/01/19 16:37,"896 North St, San Francisco, CA 94016"
152644,Bose SoundSport Headphones,1,99.99,02/14/19 21:16,"751 South St, San Francisco, CA 94016"
152644,27in FHD Monitor,1,149.99,02/14/19 21:16,"751 South St, San Francisco, CA 94016"
152645,AAA Batteries (4-pack),2,2.99,02/22/19 09:53,"479 Madison St, Austin, TX 73301"
152646,Wired Headphones,1,11.99,02/21/19 18:42,"881 Willow St, San Francisco, CA 94016"
152647,27in FHD Monitor,1,149.99,02/17/19 23:04,"994 13th St, Dallas, TX 75001"
152648,Wired Headphones,1,11.99,02/20/19 18:26,"923 2nd St, Seattle, WA 98101"
152649,AA Batteries (4-pack),1,3.84,02/24/19 20:05,"121 Park St, Boston, MA 02215"
152650,AA Batteries (4-pack),1,3.84,02/22/19 07:06,"45 Forest St, New York City, NY 10001"
152651,AAA Batteries (4-pack),1,2.99,02/25/19 09:12,"678 Willow St, San Francisco, CA 94016"
152652,20in Monitor,1,109.99,02/04/19 00:52,"526 14th St, New York City, NY 10001"
152653,AAA Batteries (4-pack),2,2.99,02/02/19 12:08,"394 Chestnut St, Portland, OR 97035"
152654,Apple Airpods Headphones,1,150,02/03/19 13:45,"897 Jefferson St, Los Angeles, CA 90001"
152655,Bose SoundSport Headphones,1,99.99,02/06/19 11:34,"413 11th St, San Francisco, CA 94016"
152656,AA Batteries (4-pack),1,3.84,02/23/19 13:13,"431 8th St, San Francisco, CA 94016"
152657,Bose SoundSport Headphones,1,99.99,02/08/19 10:54,"278 Dogwood St, San Francisco, CA 94016"
152658,Apple Airpods Headphones,1,150,02/10/19 18:53,"105 Pine St, Portland, ME 04101"
152659,27in FHD Monitor,1,149.99,02/28/19 11:29,"397 Maple St, Los Angeles, CA 90001"
152660,Lightning Charging Cable,1,14.95,02/24/19 16:33,"264 Maple St, Los Angeles, CA 90001"
152661,Bose SoundSport Headphones,1,99.99,02/02/19 08:11,"802 Hill St, Los Angeles, CA 90001"
152662,27in FHD Monitor,1,149.99,02/16/19 12:29,"967 Forest St, Atlanta, GA 30301"
152663,AAA Batteries (4-pack),1,2.99,02/17/19 09:54,"839 Cedar St, Los Angeles, CA 90001"
152664,Apple Airpods Headphones,1,150,02/02/19 17:15,"477 9th St, New York City, NY 10001"
152665,ThinkPad Laptop,1,999.99,02/27/19 12:10,"833 Washington St, Portland, OR 97035"
152666,Google Phone,2,600,02/18/19 17:11,"662 10th St, San Francisco, CA 94016"
152666,Bose SoundSport Headphones,1,99.99,02/18/19 17:11,"662 10th St, San Francisco, CA 94016"
152667,34in Ultrawide Monitor,1,379.99,02/20/19 15:55,"573 9th St, Atlanta, GA 30301"
152668,Lightning Charging Cable,1,14.95,02/13/19 16:45,"329 Madison St, Los Angeles, CA 90001"
152669,USB-C Charging Cable,1,11.95,02/22/19 23:12,"488 11th St, New York City, NY 10001"
152670,ThinkPad Laptop,1,999.99,02/01/19 12:29,"283 13th St, Los Angeles, CA 90001"
152671,Macbook Pro Laptop,1,1700,02/15/19 22:37,"676 Hill St, Austin, TX 73301"
152672,Lightning Charging Cable,1,14.95,02/13/19 19:37,"899 12th St, San Francisco, CA 94016"
152673,20in Monitor,1,109.99,02/22/19 16:17,"522 Cedar St, New York City, NY 10001"
152674,USB-C Charging Cable,1,11.95,02/16/19 21:08,"218 Maple St, Portland, OR 97035"
152675,Wired Headphones,2,11.99,02/12/19 15:24,"170 Dogwood St, San Francisco, CA 94016"
152676,AAA Batteries (4-pack),1,2.99,02/04/19 11:09,"499 Cedar St, San Francisco, CA 94016"
152677,AAA Batteries (4-pack),1,2.99,02/22/19 11:05,"134 11th St, Boston, MA 02215"
152678,Bose SoundSport Headphones,1,99.99,02/06/19 20:02,"834 10th St, New York City, NY 10001"
152679,USB-C Charging Cable,1,11.95,02/07/19 14:29,"883 12th St, Los Angeles, CA 90001"
152680,USB-C Charging Cable,1,11.95,02/19/19 02:02,"981 Lake St, Dallas, TX 75001"
152681,Bose SoundSport Headphones,1,99.99,02/14/19 12:39,"223 Walnut St, San Francisco, CA 94016"
152682,Bose SoundSport Headphones,1,99.99,02/27/19 12:12,"865 South St, Los Angeles, CA 90001"
152683,Google Phone,1,600,02/04/19 18:36,"544 Jefferson St, San Francisco, CA 94016"
152684,Wired Headphones,1,11.99,02/03/19 12:48,"817 Pine St, San Francisco, CA 94016"
152685,AA Batteries (4-pack),1,3.84,02/14/19 19:19,"591 Highland St, Dallas, TX 75001"
152686,USB-C Charging Cable,1,11.95,02/14/19 18:59,"225 Main St, Los Angeles, CA 90001"
152687,USB-C Charging Cable,1,11.95,02/13/19 11:40,"206 Willow St, San Francisco, CA 94016"
152688,Lightning Charging Cable,1,14.95,02/11/19 18:28,"229 Wilson St, San Francisco, CA 94016"
152689,27in FHD Monitor,1,149.99,02/06/19 13:01,"132 Park St, Los Angeles, CA 90001"
152690,Wired Headphones,1,11.99,02/01/19 21:40,"604 5th St, New York City, NY 10001"
152691,AA Batteries (4-pack),1,3.84,02/25/19 15:04,"647 Elm St, Los Angeles, CA 90001"
152692,AA Batteries (4-pack),1,3.84,02/25/19 09:15,"102 Forest St, Los Angeles, CA 90001"
152693,Wired Headphones,1,11.99,02/02/19 08:04,"551 Sunset St, Atlanta, GA 30301"
152694,Wired Headphones,2,11.99,02/01/19 22:21,"621 Chestnut St, Los Angeles, CA 90001"
152695,AA Batteries (4-pack),1,3.84,02/06/19 15:23,"781 Washington St, Boston, MA 02215"
152696,AAA Batteries (4-pack),1,2.99,02/16/19 19:28,"558 Elm St, Dallas, TX 75001"
152697,AAA Batteries (4-pack),1,2.99,02/15/19 20:34,"576 Church St, San Francisco, CA 94016"
152698,Wired Headphones,2,11.99,02/27/19 22:57,"392 Park St, Atlanta, GA 30301"
152699,ThinkPad Laptop,1,999.99,02/06/19 09:45,"910 Elm St, Dallas, TX 75001"
152700,27in 4K Gaming Monitor,1,389.99,02/16/19 20:22,"453 South St, Boston, MA 02215"
152701,34in Ultrawide Monitor,1,379.99,02/10/19 16:34,"774 Maple St, Boston, MA 02215"
152702,Flatscreen TV,1,300,02/06/19 20:21,"111 13th St, New York City, NY 10001"
152703,Lightning Charging Cable,1,14.95,02/19/19 05:47,"944 Elm St, Dallas, TX 75001"
152704,Lightning Charging Cable,1,14.95,02/04/19 20:06,"948 Hickory St, Boston, MA 02215"
152705,AA Batteries (4-pack),1,3.84,02/15/19 15:58,"851 Johnson St, New York City, NY 10001"
152706,AAA Batteries (4-pack),1,2.99,02/14/19 19:42,"213 Lincoln St, Atlanta, GA 30301"
152707,Macbook Pro Laptop,1,1700,02/03/19 12:24,"540 Washington St, Los Angeles, CA 90001"
152708,34in Ultrawide Monitor,1,379.99,02/20/19 14:45,"274 Highland St, Atlanta, GA 30301"
152709,Apple Airpods Headphones,1,150,02/21/19 06:09,"656 Park St, Los Angeles, CA 90001"
152710,USB-C Charging Cable,1,11.95,02/12/19 10:54,"439 13th St, Dallas, TX 75001"
152711,USB-C Charging Cable,1,11.95,02/26/19 17:15,"695 River St, Los Angeles, CA 90001"
152712,27in FHD Monitor,1,149.99,02/14/19 21:43,"725 10th St, Dallas, TX 75001"
152713,USB-C Charging Cable,1,11.95,02/05/19 10:54,"264 Park St, Seattle, WA 98101"
152714,Wired Headphones,1,11.99,02/17/19 14:03,"103 12th St, Dallas, TX 75001"
152715,27in FHD Monitor,1,149.99,02/13/19 13:18,"549 River St, Boston, MA 02215"
152716,Google Phone,1,600,02/22/19 22:37,"559 Pine St, Boston, MA 02215"
152717,34in Ultrawide Monitor,1,379.99,02/20/19 11:47,"473 Adams St, Portland, OR 97035"
152718,Wired Headphones,1,11.99,02/16/19 17:14,"82 Spruce St, Los Angeles, CA 90001"
152719,USB-C Charging Cable,1,11.95,02/17/19 16:49,"798 Spruce St, San Francisco, CA 94016"
152720,Apple Airpods Headphones,1,150,02/02/19 21:59,"705 Chestnut St, San Francisco, CA 94016"
152721,AA Batteries (4-pack),1,3.84,02/08/19 17:45,"311 Cedar St, New York City, NY 10001"
152722,ThinkPad Laptop,1,999.99,02/01/19 20:39,"856 Maple St, San Francisco, CA 94016"
152723,AAA Batteries (4-pack),2,2.99,02/05/19 15:57,"797 Cedar St, San Francisco, CA 94016"
152724,iPhone,1,700,02/12/19 16:53,"80 6th St, Los Angeles, CA 90001"
152725,Apple Airpods Headphones,1,150,02/26/19 15:18,"734 6th St, New York City, NY 10001"
152726,AAA Batteries (4-pack),2,2.99,02/23/19 15:15,"89 5th St, San Francisco, CA 94016"
152727,AAA Batteries (4-pack),1,2.99,02/13/19 18:59,"92 Park St, Atlanta, GA 30301"
152727,Macbook Pro Laptop,1,1700,02/13/19 18:59,"92 Park St, Atlanta, GA 30301"
152728,34in Ultrawide Monitor,1,379.99,02/07/19 01:28,"216 Washington St, Austin, TX 73301"
152729,USB-C Charging Cable,1,11.95,02/08/19 20:57,"612 Center St, Atlanta, GA 30301"
152730,Macbook Pro Laptop,1,1700,02/28/19 13:59,"429 Elm St, Los Angeles, CA 90001"
152731,Flatscreen TV,1,300,02/07/19 11:51,"674 7th St, Atlanta, GA 30301"
152731,Bose SoundSport Headphones,1,99.99,02/07/19 11:51,"674 7th St, Atlanta, GA 30301"
152732,Apple Airpods Headphones,1,150,02/27/19 12:51,"880 Elm St, New York City, NY 10001"
152733,AA Batteries (4-pack),1,3.84,02/10/19 13:41,"65 7th St, New York City, NY 10001"
152734,34in Ultrawide Monitor,1,379.99,02/08/19 14:19,"412 Maple St, San Francisco, CA 94016"
152735,Lightning Charging Cable,2,14.95,02/24/19 19:12,"6 Hill St, San Francisco, CA 94016"
152736,Bose SoundSport Headphones,1,99.99,02/26/19 17:42,"489 Lincoln St, Los Angeles, CA 90001"
152737,Wired Headphones,1,11.99,02/21/19 22:38,"291 Wilson St, Los Angeles, CA 90001"
152738,20in Monitor,1,109.99,02/27/19 20:15,"975 1st St, Boston, MA 02215"
152739,34in Ultrawide Monitor,1,379.99,02/20/19 13:29,"51 Spruce St, Boston, MA 02215"
152740,USB-C Charging Cable,1,11.95,02/20/19 18:11,"43 Adams St, Portland, OR 97035"
152741,AAA Batteries (4-pack),1,2.99,02/22/19 14:54,"630 South St, San Francisco, CA 94016"
152742,ThinkPad Laptop,1,999.99,02/13/19 08:00,"641 13th St, Atlanta, GA 30301"
152743,AA Batteries (4-pack),1,3.84,02/01/19 19:00,"645 North St, Boston, MA 02215"
152744,Wired Headphones,1,11.99,02/21/19 08:53,"989 Elm St, Austin, TX 73301"
152745,Bose SoundSport Headphones,1,99.99,02/20/19 19:16,"745 Maple St, San Francisco, CA 94016"
